support,itemsets
0.19555555555555557,ai_judgment=cannot_pass & is_correct=0 & level=L3 & uses_coordinate=1
0.195,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & level=L3
0.195,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & uses_coordinate=1
0.19277777777777777,criticality=wide & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=0
0.19277777777777777,criticality=wide & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=0
0.19277777777777777,criticality=borderline & is_correct=0 & noise_keyword_hit=none
0.19277777777777777,criticality=borderline & is_correct=0 & noise_keyword_present=0
0.19277777777777777,criticality=borderline & is_correct=0 & noise_keyword_hit=none & noise_keyword_present=0
0.1922222222222222,has_formula=1 & is_uncertain=0 & model=gpt-4o & uses_coordinate=0
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & level=L3 & noise_keyword_present=0
0.19166666666666668,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_present=0 & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & is_correct=0 & noise_keyword_hit=none & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & is_correct=0 & level=L3 & noise_keyword_hit=none
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & level=L3 & noise_keyword_hit=none
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & level=L3
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & level=L3 & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_present=0 & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & is_correct=0 & level=L3 & noise_keyword_present=0
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & level=L3
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & level=L3
0.19166666666666668,criticality=wide & has_formula=1 & is_uncertain=0 & uses_coordinate=0
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & noise_keyword_hit=none & uses_coordinate=1
0.19166666666666668,ai_judgment=cannot_pass & error_category=concept_confusion & uses_coordinate=1
0.19111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & level=L3
0.19111111111111112,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & uses_coordinate=1
0.19,has_formula=1 & model=gpt-4o-mini & uses_coordinate=0
0.18833333333333332,model=gpt-4o & noise_keyword_hit=none & uses_coordinate=0
0.18833333333333332,model=gpt-4o & noise_keyword_present=0 & uses_coordinate=0
0.18833333333333332,error_category=concept_confusion & has_formula=1 & is_uncertain=0 & model=gpt-4o
0.18833333333333332,error_category=concept_confusion & has_formula=1 & is_correct=0 & model=gpt-4o
0.18833333333333332,error_category=concept_confusion & is_correct=0 & is_uncertain=0 & model=gpt-4o
0.18833333333333332,error_category=concept_confusion & is_uncertain=0 & model=gpt-4o
0.18833333333333332,error_category=concept_confusion & has_formula=1 & model=gpt-4o
0.18833333333333332,error_category=concept_confusion & is_correct=0 & model=gpt-4o
0.18833333333333332,model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.18833333333333332,error_category=concept_confusion & model=gpt-4o
0.18722222222222223,error_category=concept_confusion & is_uncertain=0 & model=gpt-4o & noise_keyword_present=0
0.18722222222222223,is_correct=0 & is_uncertain=0 & model=gpt-4o & noise_keyword_hit=none
0.18722222222222223,error_category=concept_confusion & model=gpt-4o & noise_keyword_hit=none
0.18722222222222223,error_category=concept_confusion & has_formula=1 & model=gpt-4o & noise_keyword_hit=none
0.18722222222222223,error_category=concept_confusion & model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.18722222222222223,error_category=concept_confusion & has_formula=1 & model=gpt-4o & noise_keyword_present=0
0.18722222222222223,error_category=concept_confusion & is_uncertain=0 & model=gpt-4o & noise_keyword_hit=none
0.18722222222222223,error_category=concept_confusion & is_correct=0 & model=gpt-4o & noise_keyword_present=0
0.18722222222222223,error_category=concept_confusion & model=gpt-4o & noise_keyword_present=0
0.18722222222222223,is_correct=0 & is_uncertain=0 & model=gpt-4o & noise_keyword_present=0
0.18722222222222223,error_category=concept_confusion & is_correct=0 & model=gpt-4o & noise_keyword_hit=none
0.18666666666666668,criticality=wide & has_formula=1 & is_uncertain=0 & model=gpt-4o
0.18666666666666668,has_formula=1 & is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=0
0.185,has_formula=1 & model=gpt-4o & noise_keyword_present=0 & uses_coordinate=0
0.185,has_formula=1 & model=gpt-4o & noise_keyword_hit=none & uses_coordinate=0
0.18444444444444444,criticality=borderline & is_correct=0 & is_uncertain=0
0.18388888888888888,ai_judgment=cannot_pass & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=0
0.18388888888888888,ai_judgment=cannot_pass & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=0
0.18222222222222223,criticality=wide & is_correct=0 & model=gpt-4o
0.18166666666666667,ai_judgment=cannot_pass & error_category=concept_confusion & has_formula=1 & model=gpt-4o
0.18166666666666667,ai_judgment=cannot_pass & error_category=concept_confusion & is_uncertain=0 & model=gpt-4o
0.18166666666666667,ai_judgment=cannot_pass & error_category=concept_confusion & model=gpt-4o
0.18166666666666667,ai_judgment=cannot_pass & error_category=concept_confusion & is_correct=0 & model=gpt-4o
0.1811111111111111,is_correct=0 & level=L1 & uses_coordinate=0
0.1811111111111111,is_correct=0 & level=L1
0.18055555555555555,ai_judgment=cannot_pass & is_correct=0 & model=gpt-4o & noise_keyword_present=0
0.18055555555555555,criticality=wide & has_formula=1 & is_correct=0 & model=gpt-4o
0.18055555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & model=gpt-4o & noise_keyword_hit=none
0.18055555555555555,ai_judgment=cannot_pass & error_category=concept_confusion & model=gpt-4o & noise_keyword_present=0
0.18055555555555555,ai_judgment=cannot_pass & is_correct=0 & model=gpt-4o & noise_keyword_hit=none
0.17944444444444443,ai_judgment=can_pass
0.17944444444444443,ai_judgment=can_pass & is_uncertain=0
0.17833333333333334,is_uncertain=0 & level=L1 & uses_coordinate=0
0.17833333333333334,is_uncertain=0 & level=L1
0.17833333333333334,criticality=borderline & is_correct=0 & uses_coordinate=0
0.17777777777777778,criticality=borderline & has_formula=1 & uses_coordinate=0
0.1761111111111111,ai_judgment=cannot_pass & has_formula=1 & model=gpt-4o-mini & uses_coordinate=0
0.1761111111111111,is_uncertain=0 & noise_label=lighting
0.175,criticality=borderline & model=gpt-4o
0.175,criticality=borderline & model=gpt-4o-mini
0.17444444444444446,is_correct=0 & model=gpt-4o-mini & uses_coordinate=0
0.17444444444444446,criticality=wide & has_formula=1 & noise_keyword_present=0 & uses_coordinate=0
0.17444444444444446,criticality=wide & has_formula=1 & noise_keyword_hit=none & uses_coordinate=0
0.1738888888888889,criticality=wide & is_correct=0 & noise_keyword_hit=none & uses_coordinate=0
0.1738888888888889,criticality=wide & is_correct=0 & noise_keyword_present=0 & uses_coordinate=0
0.1738888888888889,ai_judgment=cannot_pass & criticality=borderline & is_correct=0
0.1738888888888889,ai_judgment=cannot_pass & criticality=borderline & is_correct=0 & is_uncertain=0
0.17222222222222222,has_formula=1 & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=0
0.17222222222222222,criticality=borderline & has_formula=1 & is_correct=0 & noise_keyword_hit=none
0.17222222222222222,has_formula=1 & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=0
0.17222222222222222,criticality=borderline & has_formula=1 & is_correct=0 & noise_keyword_present=0
0.17166666666666666,criticality=wide & has_formula=1 & model=gpt-4o-mini
0.17055555555555554,has_formula=1 & noise_label=ambient_noise
0.17055555555555554,has_formula=1 & noise_label=lighting
0.17,criticality=wide & has_formula=1 & is_uncertain=0 & model=gpt-4o-mini
0.17,has_formula=0
0.16944444444444445,criticality=wide & has_formula=1 & model=gpt-4o-mini & noise_keyword_present=0
0.16944444444444445,is_uncertain=0 & noise_label=ambient_noise
0.16944444444444445,criticality=wide & has_formula=1 & model=gpt-4o-mini & noise_keyword_hit=none
0.16944444444444445,has_formula=0 & uses_coordinate=0
0.16833333333333333,ai_judgment=can_pass & error_category=none & is_correct=1 & is_uncertain=0
0.16833333333333333,ai_judgment=can_pass & error_category=none & is_correct=1
0.16833333333333333,has_formula=1 & noise_label=none
0.16833333333333333,has_formula=1 & level=L1
0.16833333333333333,ai_judgment=cannot_pass & has_formula=1 & is_correct=1
0.16833333333333333,has_formula=1 & level=L1 & uses_coordinate=0
0.16833333333333333,ai_judgment=can_pass & is_correct=1 & is_uncertain=0
0.16833333333333333,ai_judgment=cannot_pass & has_formula=1 & is_correct=1 & is_uncertain=0
0.16833333333333333,has_formula=1 & noise_keyword_hit=none & noise_label=none
0.16833333333333333,has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none
0.16833333333333333,criticality=wide & is_correct=0 & model=gpt-4o-mini
0.16833333333333333,ai_judgment=cannot_pass & error_category=none & has_formula=1 & is_uncertain=0
0.16833333333333333,ai_judgment=can_pass & is_correct=1
0.16833333333333333,ai_judgment=can_pass & error_category=none
0.16833333333333333,ai_judgment=cannot_pass & error_category=none & has_formula=1
0.16833333333333333,ai_judgment=can_pass & error_category=none & is_uncertain=0
0.16833333333333333,ai_judgment=cannot_pass & error_category=none & has_formula=1 & is_correct=1
0.16833333333333333,has_formula=1 & noise_keyword_present=0 & noise_label=none
0.16722222222222222,criticality=wide & model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.16722222222222222,criticality=wide & model=gpt-4o & noise_keyword_hit=none
0.16722222222222222,criticality=wide & model=gpt-4o & noise_keyword_present=0
0.16722222222222222,criticality=wide & model=gpt-4o-mini & uses_coordinate=0
0.16666666666666666,level=L3 & model=gpt-4o-mini & noise_keyword_hit=none
0.16666666666666666,criticality=wide & level=L1
0.16666666666666666,criticality=wide & has_formula=1 & level=L2 & uses_coordinate=0
0.16666666666666666,criticality=wide & level=L2 & uses_coordinate=0
0.16666666666666666,criticality=wide & has_formula=1 & level=L2
0.16666666666666666,criticality=wide & model=gpt-4o & uses_coordinate=0
0.16666666666666666,level=L2 & model=gpt-4o & uses_coordinate=0
0.16666666666666666,has_formula=1 & level=L2 & model=gpt-4o
0.16666666666666666,level=L2 & model=gpt-4o-mini & noise_keyword_hit=none
0.16666666666666666,level=L2 & model=gpt-4o-mini & uses_coordinate=0
0.16666666666666666,criticality=wide & is_correct=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.16666666666666666,level=L3 & model=gpt-4o-mini
0.16666666666666666,level=L1 & model=gpt-4o
0.16666666666666666,is_uncertain=0 & noise_label=emotional_pressure
0.16666666666666666,criticality=wide & level=L3
0.16666666666666666,has_formula=1 & level=L2 & model=gpt-4o & uses_coordinate=0
0.16666666666666666,level=L2 & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=0
0.16666666666666666,level=L2 & model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.16666666666666666,level=L3 & model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.16666666666666666,level=L2 & model=gpt-4o-mini
0.16666666666666666,has_formula=1 & model=gpt-4o & uses_coordinate=1
0.16666666666666666,has_formula=1 & level=L3 & model=gpt-4o & uses_coordinate=1
0.16666666666666666,level=L2 & model=gpt-4o-mini & noise_keyword_present=0
0.16666666666666666,level=L3 & model=gpt-4o & uses_coordinate=1
0.16666666666666666,level=L2 & model=gpt-4o
0.16666666666666666,criticality=wide & level=L2
0.16666666666666666,criticality=wide & is_correct=0 & model=gpt-4o-mini & noise_keyword_present=0
0.16666666666666666,level=L3 & model=gpt-4o
0.16666666666666666,level=L2 & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=0
0.16666666666666666,criticality=wide & level=L1 & uses_coordinate=0
0.16666666666666666,level=L1 & model=gpt-4o & uses_coordinate=0
0.16666666666666666,model=gpt-4o & uses_coordinate=1
0.16666666666666666,level=L1 & model=gpt-4o-mini
0.16666666666666666,has_formula=1 & level=L3 & model=gpt-4o
0.16666666666666666,level=L1 & model=gpt-4o-mini & uses_coordinate=0
0.16666666666666666,level=L3 & model=gpt-4o-mini & noise_keyword_present=0
0.1661111111111111,criticality=borderline & has_formula=1 & model=gpt-4o
0.1661111111111111,criticality=wide & uses_coordinate=1
0.1661111111111111,criticality=wide & has_formula=1 & level=L3
0.1661111111111111,criticality=wide & has_formula=1 & level=L3 & uses_coordinate=1
0.1661111111111111,criticality=wide & has_formula=1 & uses_coordinate=1
0.1661111111111111,criticality=wide & level=L3 & uses_coordinate=1
0.16555555555555557,criticality=wide & has_formula=1 & model=gpt-4o & noise_keyword_hit=none
0.16555555555555557,is_uncertain=0 & level=L2 & model=gpt-4o
0.16555555555555557,has_formula=1 & is_uncertain=0 & level=L2 & model=gpt-4o
0.16555555555555557,is_uncertain=0 & level=L2 & model=gpt-4o & uses_coordinate=0
0.16555555555555557,criticality=wide & has_formula=1 & model=gpt-4o & noise_keyword_present=0
0.165,model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=1
0.165,criticality=wide & has_formula=1 & is_uncertain=0 & level=L3
0.165,model=gpt-4o-mini & uses_coordinate=1
0.165,ai_judgment=cannot_pass & model=gpt-4o & uses_coordinate=0
0.165,level=L3 & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=1
0.165,criticality=wide & is_uncertain=0 & level=L3
0.165,criticality=wide & has_formula=1 & is_uncertain=0 & uses_coordinate=1
0.165,criticality=wide & is_uncertain=0 & level=L3 & uses_coordinate=1
0.165,level=L3 & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=1
0.165,is_uncertain=0 & level=L3 & model=gpt-4o-mini & uses_coordinate=1
0.165,is_uncertain=0 & level=L3 & model=gpt-4o-mini & noise_keyword_present=0
0.165,criticality=borderline & has_formula=1 & is_correct=0 & is_uncertain=0
0.165,criticality=wide & is_uncertain=0 & level=L2
0.165,criticality=wide & has_formula=1 & is_uncertain=0 & level=L2
0.165,criticality=wide & is_uncertain=0 & level=L2 & uses_coordinate=0
0.165,is_uncertain=0 & noise_keyword_hit=none & noise_label=none
0.165,is_uncertain=0 & level=L3 & model=gpt-4o-mini & noise_keyword_hit=none
0.165,is_uncertain=0 & level=L3 & model=gpt-4o
0.165,has_formula=1 & is_uncertain=0 & level=L3 & model=gpt-4o
0.165,is_uncertain=0 & level=L3 & model=gpt-4o-mini
0.165,model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.165,is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=1
0.165,level=L3 & model=gpt-4o-mini & uses_coordinate=1
0.165,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=1
0.165,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=1
0.165,model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=1
0.165,is_uncertain=0 & model=gpt-4o & uses_coordinate=1
0.165,has_formula=1 & is_uncertain=0 & model=gpt-4o & uses_coordinate=1
0.165,ai_judgment=cannot_pass & has_formula=1 & model=gpt-4o & uses_coordinate=0
0.165,is_uncertain=0 & level=L3 & model=gpt-4o & uses_coordinate=1
0.165,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o & uses_coordinate=0
0.165,has_formula=0 & level=L1
0.165,is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none
0.165,is_uncertain=0 & noise_keyword_present=0 & noise_label=none
0.165,is_uncertain=0 & noise_label=none
0.165,criticality=wide & is_uncertain=0 & uses_coordinate=1
0.165,has_formula=0 & level=L1 & uses_coordinate=0
0.16444444444444445,has_formula=1 & model=gpt-4o-mini & noise_keyword_hit=none & uses_coordinate=1
0.16444444444444445,has_formula=1 & level=L3 & model=gpt-4o-mini
0.16444444444444445,has_formula=1 & model=gpt-4o-mini & noise_keyword_present=0 & uses_coordinate=1
0.16444444444444445,has_formula=1 & is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=1
0.16444444444444445,has_formula=1 & level=L3 & model=gpt-4o-mini & noise_keyword_present=0
0.16444444444444445,has_formula=1 & level=L3 & model=gpt-4o-mini & noise_keyword_hit=none
0.16444444444444445,has_formula=1 & level=L3 & model=gpt-4o-mini & uses_coordinate=1
0.16444444444444445,has_formula=1 & is_uncertain=0 & level=L3 & model=gpt-4o-mini
0.16444444444444445,has_formula=1 & model=gpt-4o-mini & uses_coordinate=1
0.1638888888888889,ai_judgment=cannot_pass & is_correct=1 & noise_keyword_hit=none
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & is_correct=1 & noise_keyword_hit=none
0.1638888888888889,ai_judgment=cannot_pass & is_correct=1 & is_uncertain=0 & noise_keyword_present=0
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & is_correct=1 & noise_keyword_present=0
0.1638888888888889,has_formula=1 & level=L2 & model=gpt-4o-mini & uses_coordinate=0
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & noise_keyword_hit=none & noise_keyword_present=0
0.1638888888888889,ai_judgment=cannot_pass & is_correct=1 & noise_keyword_hit=none & noise_keyword_present=0
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & is_uncertain=0 & noise_keyword_hit=none
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & is_uncertain=0 & noise_keyword_present=0
0.1638888888888889,ai_judgment=cannot_pass & is_correct=1 & noise_keyword_present=0
0.1638888888888889,has_formula=1 & level=L2 & model=gpt-4o-mini & noise_keyword_present=0
0.1638888888888889,has_formula=1 & level=L2 & model=gpt-4o-mini & noise_keyword_hit=none
0.1638888888888889,has_formula=1 & level=L2 & model=gpt-4o-mini
0.1638888888888889,ai_judgment=cannot_pass & is_correct=1 & is_uncertain=0 & noise_keyword_hit=none
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & noise_keyword_present=0
0.1638888888888889,ai_judgment=cannot_pass & error_category=none & noise_keyword_hit=none
0.16333333333333333,is_uncertain=0 & level=L2 & model=gpt-4o-mini & noise_keyword_hit=none
0.16333333333333333,is_uncertain=0 & level=L2 & model=gpt-4o-mini & uses_coordinate=0
0.16333333333333333,is_uncertain=0 & level=L2 & model=gpt-4o-mini & noise_keyword_present=0
0.16333333333333333,is_uncertain=0 & level=L2 & model=gpt-4o-mini
0.16333333333333333,has_formula=1 & is_uncertain=0 & level=L2 & model=gpt-4o-mini
0.16277777777777777,error_category=under_specification & is_correct=0
0.16277777777777777,error_category=under_specification & is_uncertain=1
0.16277777777777777,error_category=under_specification & is_correct=0 & is_uncertain=1
0.16277777777777777,ai_judgment=uncertain & is_correct=0
0.16277777777777777,ai_judgment=uncertain & error_category=under_specification & is_uncertain=1
0.16277777777777777,ai_judgment=uncertain & error_category=under_specification & is_correct=0
0.16277777777777777,ai_judgment=uncertain
0.16277777777777777,is_uncertain=1
0.16277777777777777,error_category=under_specification
0.16277777777777777,ai_judgment=uncertain & error_category=under_specification
0.16277777777777777,is_correct=0 & is_uncertain=1
0.16277777777777777,ai_judgment=uncertain & is_uncertain=1
0.16277777777777777,has_formula=1 & noise_label=emotional_pressure
0.16277777777777777,ai_judgment=uncertain & is_correct=0 & is_uncertain=1
0.16277777777777777,ai_judgment=uncertain & error_category=under_specification & is_correct=0 & is_uncertain=1
0.1622222222222222,criticality=borderline & is_correct=0 & is_uncertain=0 & noise_keyword_present=0
0.1622222222222222,criticality=borderline & is_correct=0 & is_uncertain=0 & noise_keyword_hit=none
0.16166666666666665,ai_judgment=cannot_pass & is_uncertain=0 & level=L2 & model=gpt-4o
0.16166666666666665,ai_judgment=cannot_pass & has_formula=1 & level=L2 & model=gpt-4o
0.16166666666666665,ai_judgment=cannot_pass & level=L2 & model=gpt-4o
0.16166666666666665,criticality=borderline & is_uncertain=0 & uses_coordinate=0
0.16166666666666665,ai_judgment=cannot_pass & level=L2 & model=gpt-4o & uses_coordinate=0
0.16111111111111112,error_category=under_specification & is_correct=0 & uses_coordinate=0
0.16111111111111112,is_uncertain=1 & uses_coordinate=0
0.16111111111111112,error_category=under_specification & is_correct=0 & is_uncertain=1 & uses_coordinate=0
0.16111111111111112,error_category=under_specification & is_uncertain=1 & uses_coordinate=0
0.16111111111111112,error_category=under_specification & uses_coordinate=0
0.16111111111111112,criticality=wide & level=L3 & noise_keyword_present=0
0.16111111111111112,criticality=wide & level=L3 & noise_keyword_hit=none
0.16111111111111112,criticality=wide & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.16111111111111112,ai_judgment=uncertain & is_correct=0 & uses_coordinate=0
0.16111111111111112,ai_judgment=uncertain & is_correct=0 & is_uncertain=1 & uses_coordinate=0
0.16111111111111112,ai_judgment=uncertain & uses_coordinate=0
0.16111111111111112,ai_judgment=uncertain & is_uncertain=1 & uses_coordinate=0
0.16111111111111112,ai_judgment=uncertain & error_category=under_specification & is_uncertain=1 & uses_coordinate=0
0.16111111111111112,ai_judgment=uncertain & error_category=under_specification & uses_coordinate=0
0.16111111111111112,ai_judgment=uncertain & error_category=under_specification & is_correct=0 & uses_coordinate=0
0.16111111111111112,is_correct=0 & is_uncertain=1 & uses_coordinate=0
0.16055555555555556,error_category=none & is_uncertain=0 & model=gpt-4o
0.16055555555555556,error_category=none & is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=0
0.16055555555555556,criticality=wide & has_formula=1 & level=L3 & noise_keyword_present=0
0.16055555555555556,error_category=none & model=gpt-4o-mini & uses_coordinate=0
0.16055555555555556,criticality=wide & noise_keyword_present=0 & uses_coordinate=1
0.16055555555555556,error_category=none & is_correct=1 & model=gpt-4o-mini & uses_coordinate=0
0.16055555555555556,criticality=wide & level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.16055555555555556,is_correct=1 & is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=0
0.16055555555555556,is_correct=1 & model=gpt-4o-mini & uses_coordinate=0
0.16055555555555556,criticality=wide & noise_keyword_hit=none & uses_coordinate=1
0.16055555555555556,error_category=none & is_correct=1 & model=gpt-4o
0.16055555555555556,criticality=wide & has_formula=1 & noise_keyword_hit=none & uses_coordinate=1
0.16055555555555556,criticality=wide & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.16055555555555556,criticality=wide & level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.16055555555555556,criticality=wide & has_formula=1 & level=L3 & noise_keyword_hit=none
0.16055555555555556,is_correct=1 & model=gpt-4o
0.16055555555555556,is_correct=1 & is_uncertain=0 & model=gpt-4o
0.16055555555555556,error_category=none & is_correct=1 & is_uncertain=0 & model=gpt-4o
0.16055555555555556,error_category=none & model=gpt-4o
0.16055555555555556,criticality=wide & has_formula=1 & noise_keyword_present=0 & uses_coordinate=1
0.16,criticality=wide & is_correct=0 & level=L2 & uses_coordinate=0
0.16,criticality=wide & is_correct=0 & level=L2
0.16,criticality=wide & has_formula=1 & is_correct=0 & level=L2
0.16,is_uncertain=0 & noise_label=material_color
0.15944444444444444,criticality=wide & is_uncertain=0 & level=L3 & noise_keyword_present=0
0.15944444444444444,criticality=wide & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=1
0.15944444444444444,criticality=wide & is_uncertain=0 & level=L3 & noise_keyword_hit=none
0.15944444444444444,ai_judgment=cannot_pass & has_formula=1 & level=L2 & model=gpt-4o-mini
0.15944444444444444,ai_judgment=cannot_pass & level=L2 & model=gpt-4o-mini
0.15944444444444444,ai_judgment=cannot_pass & is_uncertain=0 & level=L2 & model=gpt-4o-mini
0.15944444444444444,ai_judgment=cannot_pass & level=L2 & model=gpt-4o-mini & noise_keyword_present=0
0.15944444444444444,ai_judgment=cannot_pass & level=L2 & model=gpt-4o-mini & noise_keyword_hit=none
0.15944444444444444,ai_judgment=cannot_pass & level=L2 & model=gpt-4o-mini & uses_coordinate=0
0.15944444444444444,criticality=wide & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=1
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & uses_coordinate=0
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & level=L2 & uses_coordinate=0
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & is_uncertain=0 & level=L2
0.15833333333333333,criticality=wide & is_correct=0 & is_uncertain=0 & level=L2
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & level=L2
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & is_correct=0 & uses_coordinate=0
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & has_formula=1 & uses_coordinate=0
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & is_uncertain=0 & uses_coordinate=0
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & has_formula=1 & level=L2
0.15833333333333333,ai_judgment=cannot_pass & criticality=wide & is_correct=0 & level=L2
0.15833333333333333,criticality=wide & is_correct=0 & is_uncertain=0 & uses_coordinate=0
0.15777777777777777,criticality=wide & has_formula=1 & is_correct=0 & model=gpt-4o-mini
0.15777777777777777,has_formula=1 & noise_label=material_color
0.15722222222222224,model=gpt-4o & noise_keyword_present=0 & uses_coordinate=1
0.15722222222222224,level=L3 & model=gpt-4o & noise_keyword_hit=none & uses_coordinate=1
0.15722222222222224,has_formula=1 & level=L3 & model=gpt-4o & noise_keyword_present=0
0.15722222222222224,model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=1
0.15722222222222224,has_formula=1 & model=gpt-4o & noise_keyword_present=0 & uses_coordinate=1
0.15722222222222224,model=gpt-4o & noise_keyword_hit=none & uses_coordinate=1
0.15722222222222224,criticality=borderline & is_uncertain=0 & model=gpt-4o-mini
0.15722222222222224,level=L3 & model=gpt-4o & noise_keyword_hit=none
0.15722222222222224,has_formula=1 & level=L3 & model=gpt-4o & noise_keyword_hit=none
0.15722222222222224,level=L3 & model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.15722222222222224,has_formula=1 & model=gpt-4o & noise_keyword_hit=none & uses_coordinate=1
0.15722222222222224,level=L3 & model=gpt-4o & noise_keyword_present=0 & uses_coordinate=1
0.15722222222222224,level=L3 & model=gpt-4o & noise_keyword_present=0
0.15611111111111112,ai_judgment=cannot_pass & criticality=wide & is_correct=0 & model=gpt-4o-mini
0.15611111111111112,ai_judgment=cannot_pass & criticality=wide & model=gpt-4o-mini & noise_keyword_hit=none
0.15611111111111112,criticality=wide & is_correct=0 & is_uncertain=0 & model=gpt-4o-mini
0.15611111111111112,ai_judgment=cannot_pass & criticality=wide & is_uncertain=0 & model=gpt-4o-mini
0.15611111111111112,ai_judgment=cannot_pass & criticality=wide & model=gpt-4o-mini & noise_keyword_present=0
0.15611111111111112,ai_judgment=cannot_pass & criticality=wide & has_formula=1 & model=gpt-4o-mini
0.15611111111111112,ai_judgment=cannot_pass & criticality=wide & model=gpt-4o-mini
0.15611111111111112,ai_judgment=cannot_pass & criticality=borderline & is_uncertain=0 & uses_coordinate=0
0.15611111111111112,ai_judgment=cannot_pass & criticality=borderline & uses_coordinate=0
0.15555555555555556,is_uncertain=0 & model=gpt-4o & noise_keyword_present=0 & uses_coordinate=1
0.15555555555555556,is_uncertain=0 & model=gpt-4o & noise_keyword_hit=none & uses_coordinate=1
0.15555555555555556,is_uncertain=0 & level=L3 & model=gpt-4o & noise_keyword_hit=none
0.15555555555555556,is_uncertain=0 & level=L3 & model=gpt-4o & noise_keyword_present=0
0.155,criticality=wide & is_uncertain=0 & model=gpt-4o-mini & uses_coordinate=0
